,code,year,happiness,gdppc,urbanization,corruption,food_insec,tax,indiv_libs,school,life_expect,yearly temp,hri,suicides,family,covid,war,hdi,rain,air_pollution,gini,region,sub-region
24,DZA,2018,5.2113,11725.8777414874,72.629,35.0,9.3,,0.606,7.0480285,76.0656,24.166739,0.579,2.58,93.083,0.0,0.10732938,0.745,89.0,10.655122,0.276,Africa,Northern Africa
25,DZA,2017,5.2946,11809.4830333846,72.052,33.0,11.4,,0.601,6.84,75.7428,24.14788,0.585,2.54,93.083,0.0,0.23823097,0.744,89.0,10.628852,0.276,Africa,Northern Africa
26,DZA,2016,5.872,11888.322966871,71.459,34.0,12.7,,0.61,6.993,75.7318,24.712156,0.548,2.61,93.083,0.0,0.21071248,0.743,89.0,10.703443,0.276,Africa,Northern Africa
27,DZA,2015,6.355,11751.6341191101,70.848,36.0,13.0,,0.613,6.993,75.622,23.892889,0.621,2.72,93.083,0.0,0.32369703,0.74,89.0,10.803463,0.276,Africa,Northern Africa
28,DZA,2014,5.605,11561.259795238,70.221,36.0,9.3,,0.606,6.993,75.11,24.27183,0.617,2.78,93.08334,0.0,0.2760566,0.735,89.0,10.7653675,0.276,Africa,Northern Africa
29,DZA,2011,5.367827,11113.9688922379,68.236,34.8,9.3,,0.576,6.993,74.1234,23.751097,0.61,2.94,93.083,0.0,0.71421635,0.727,89.0,10.509482,0.27615732,Africa,Northern Africa
30,AGO,2017,3.7948,7216.06137267002,64.839,19.0,21.0,16.64086,0.531,4.11,61.6798,22.671217,0.548,12.364,,0.0,0.07282686,0.597,1010.0,9.794801,,Africa,Sub-Saharan Africa
31,AGO,2016,3.795,7487.92509764052,64.149,18.0,21.0,16.66509,0.46,4.11,61.0923,22.886354,0.508,12.8709,,0.0,0.0788894,0.596,1010.0,10.067264,,Africa,Sub-Saharan Africa
32,AGO,2015,3.866,7966.88555561333,63.446,15.0,21.0,22.88841,0.449,4.11,60.6546,22.814539,0.505,13.2696,,0.0,0.0,0.582,1010.0,10.436197,,Africa,Sub-Saharan Africa
33,AGO,2014,4.033,8183.1645766116,62.731,19.0,21.0,29.216988,0.449,4.11,60.0397,22.413275,0.505,13.1431,,0.0,0.0,0.563,1010.0,10.70123,,Africa,Sub-Saharan Africa
34,AGO,2011,4.17838,7663.28605266516,60.528,17.75,21.0,43.97701,0.454,4.11,57.5961,21.864286,0.515,13.4898,,0.0,0.0,0.526,1010.0,11.522309,,Africa,Sub-Saharan Africa
35,ARG,2022,6.0237,22461.44094262,91.716,36.2,11.029,29.757,0.836,8.673,76.483,14.760651,0.878,8.509,91.68552,0.3418394508269231,0.0,0.846,591.0,4.086,,Americas,Latin America and the Caribbean
36,ARG,2021,5.967,21599.7967368023,92.229,36.2,13.1,29.081787,0.853,8.673,75.3899,15.234323,0.897,8.509,90.295,0.5806852351153846,0.0,0.842,591.0,4.086,,Americas,Latin America and the Caribbean
37,ARG,2020,5.9293,19694.5605233461,92.111,36.2,13.0,29.451418,0.868,8.41131,75.8921,15.251473,0.914,8.509,90.295,0.2100676682264151,0.0,0.84,591.0,4.086,,Americas,Latin America and the Caribbean
38,ARG,2019,5.9747,22071.7480998394,91.991,36.2,12.6,28.184532,0.833,8.673,77.2845,15.001023,0.879,8.14,90.295,0.0,0.0,0.852,591.0,3.9129262,,Americas,Latin America and the Caribbean
39,ARG,2018,6.0863,22747.2416575831,91.87,40.0,12.9,28.5132,0.857,8.739134,76.9994,14.943943,0.896,8.99,90.295,0.0,0.0,0.85,591.0,3.9297204,,Americas,Latin America and the Caribbean
40,ARG,2017,6.388,23597.117752839,91.749,39.0,11.2,30.04403,0.85,8.87,76.833,15.12979,0.88,8.69,90.295,0.0,0.0,0.851,591.0,3.9514005,,Americas,Latin America and the Caribbean
41,ARG,2016,6.599,23189.5274451329,91.627,36.0,8.6,30.661215,0.861,8.673,76.3077,14.622041,0.899,8.06,90.295,0.0,0.0,0.847,591.0,4.1434073,,Americas,Latin America and the Caribbean
42,ARG,2015,6.65,23933.8866120953,91.503,32.0,5.8,31.453716,0.869,8.673,76.7602,15.122681,0.894,8.1,90.295,0.0,0.0,0.848,591.0,4.2455792,,Americas,Latin America and the Caribbean
43,ARG,2014,6.574,23550.0990599374,91.377,34.0,11.029,31.12297,0.883,8.673,76.7549,14.981751,0.915,9.16,88.90441,0.0,0.0,0.846,591.0,4.2407727,,Americas,Latin America and the Caribbean
44,ARG,2011,6.242357,24647.6292739541,90.99,36.2,11.029,29.298832,0.879,8.673,76.124,14.761867,0.914,8.42,90.295,0.0,0.0,0.841,591.0,4.178858,,Americas,Latin America and the Caribbean
45,ARM,2022,5.3417,16057.0064572714,63.204,35.0,0.82,21.886,0.882,7.975,74.01,7.408729,0.885,3.749,91.74661,0.2024213530561538,5.5026627,0.764,562.0,11.783,0.308,Asia,Western Asia
46,ARM,2021,5.3986,14206.5445701331,63.431,35.0,0.5,22.540012,0.878,7.975,72.0431,7.6757207,0.884,3.749,94.463,1.064059961730769,0.35829824,0.759,562.0,11.783,0.2794013,Asia,Western Asia
47,ARM,2020,5.2826,13357.6970638572,63.313,35.0,0.5,22.33672,0.903,7.994621,72.173,7.103248,0.906,3.749,94.463,0.7163828464392452,0.42771447,0.757,562.0,11.783,0.25131604,Asia,Western Asia
48,ARM,2019,4.6768,14317.5528692827,63.219,35.0,0.8,22.759394,0.913,7.975,75.4386,7.3121448,0.908,2.66,94.463,0.0,0.0,0.778,562.0,11.371826,0.30031213,Asia,Western Asia
49,ARM,2018,4.5594,13231.4310690444,63.149,35.0,1.1,21.306564,0.896,8.07041,75.0645,8.187609,0.888,1.65,94.463,0.0,0.0,0.771,562.0,11.455856,0.344335,Asia,Western Asia
50,ARM,2017,4.3206,12509.6396064818,63.103,35.0,1.2,21.260899,0.801,7.86,74.9059,6.6434894,0.801,2.43,94.463,0.0,0.0,0.768,562.0,11.584303,0.3362184,Asia,Western Asia
51,ARM,2016,4.376,11580.3836431751,63.082,33.0,0.82,21.761496,0.803,7.975,74.6639,6.4220004,0.789,4.43,94.463,0.0,0.17446886,0.765,562.0,11.756579,0.32547948,Asia,Western Asia
52,ARM,2015,4.36,11506.0389896756,63.085,35.0,0.82,21.574928,0.802,7.975,74.4361,7.269296,0.789,4.7,94.463,0.0,0.3126522,0.766,562.0,12.025206,0.32356772,Asia,Western Asia
53,ARM,2014,4.35,11105.5324996261,63.112,37.0,0.82,22.43237,0.807,7.975,74.0577,7.3057075,0.786,4.63,97.18008,0.0,0.10380849,0.764,562.0,12.063473,0.3148329,Asia,Western Asia
54,ARM,2011,4.473529,9551.15813085673,63.34,35.0,0.82,21.0034,0.807,7.975,73.3045,5.7656994,0.794,5.74,94.463,0.0,0.0,0.75,562.0,12.22174,0.29352945,Asia,Western Asia
55,AUS,2022,7.0946,51090.2633278214,85.894,78.4,3.414,28.306,0.96,11.394,83.175,21.874115,0.93,11.202,90.15292,0.2299605095,0.0,0.938,534.0,1.118,0.341,Oceania,Australia and New Zealand
56,AUS,2021,7.1621,49609.2311012377,86.362,78.4,3.4,28.306,0.955,11.394,84.5265,21.96463,0.92,11.202,91.341,0.0510451562692307,0.0,0.951,534.0,1.118,0.341,Oceania,Australia and New Zealand
57,AUS,2020,7.1835,48651.7349653922,86.241,78.4,3.6,29.974062,0.956,11.222505,84.3239,22.58075,0.931,11.202,91.341,-0.0353114935915094,0.0,0.947,534.0,1.118,0.341,Oceania,Australia and New Zealand
58,AUS,2019,7.2228,49420.9404224359,86.124,78.4,3.3,27.55645,0.967,11.394,83.11,23.126226,0.931,11.2523,91.341,0.0,0.0,0.941,534.0,1.1128302,0.341,Oceania,Australia and New Zealand
59,AUS,2018,7.228,49085.9333718305,86.012,77.0,3.8,29.41556,0.967,11.40922,83.3871,22.6032,0.934,11.2611,91.341,0.0,0.008006653,0.941,534.0,1.089121,0.34333763,Oceania,Australia and New Zealand
60,AUS,2017,7.2721,48418.558421681,85.904,77.0,3.6,29.192316,0.966,11.55,83.0006,22.474974,0.935,11.7932,91.341,0.0,0.0,0.937,534.0,1.0618842,0.341,Oceania,Australia and New Zealand
61,AUS,2016,7.284,48107.0674601139,85.8,79.0,3.4,28.496323,0.975,11.394,82.8707,22.401701,0.948,10.9183,91.341,0.0,0.0,0.935,534.0,1.1055092,0.3368581,Oceania,Australia and New Zealand
62,AUS,2015,7.313,47543.0801361158,85.701,79.0,2.8,28.120186,0.974,11.394,82.6552,22.506424,0.948,11.8127,91.341,0.0,0.0,0.933,534.0,1.1412232,0.341,Oceania,Australia and New Zealand
63,AUS,2014,7.284,47193.1716301214,85.602,80.0,3.414,27.337116,0.976,11.394,82.5677,22.59493,0.947,11.3146,92.52824,0.0,0.0,0.931,534.0,1.1507242,0.34399432,Oceania,Australia and New Zealand
64,AUS,2011,7.344625,45328.2597058221,85.3,78.4,3.414,26.35477,0.98,11.394,82.1336,21.348013,0.955,10.0623,91.341,0.0,0.0,0.926,534.0,1.1674845,0.341,Oceania,Australia and New Zealand
65,AUT,2022,7.0973,55867.1838072071,58.101,74.8,1.186,42.91,0.915,11.284,81.476,8.0978985,0.901,11.316,82.3139,0.3018998465928846,0.0,0.913,1110.0,3.493,0.304,Europe,Western Europe
66,AUT,2021,7.163,53817.3062578724,58.995,74.8,1.6,43.713684,0.945,11.284,81.5797,6.8732553,0.917,11.316,82.314,0.2442545818846153,0.0,0.916,1110.0,3.493,0.304,Europe,Western Europe
67,AUT,2020,7.2678,51854.7493457907,58.748,74.8,1.3,42.69726,0.952,10.906205,81.5036,7.716915,0.919,11.316,82.314,0.2525139136113207,0.044904567,0.913,1110.0,3.493,0.29801792,Europe,Western Europe
68,AUT,2019,7.2942,55769.6841038798,58.515,74.8,0.9,43.127434,0.947,11.284,81.9077,8.035307,0.918,10.4022,82.314,0.0,0.0,0.919,1110.0,3.2155223,0.30211553,Europe,Western Europe
69,AUT,2018,7.246,55217.2865300768,58.297,76.0,1.1,42.79955,0.942,11.275588,81.6862,8.13189,0.926,11.188,82.314,0.0,0.0,0.917,1110.0,3.1663206,0.3084879,Europe,Western Europe
70,AUT,2017,7.1394,54172.9867888254,58.094,75.0,1.1,42.44607,0.961,11.67,81.6391,7.2550244,0.939,10.7721,82.314,0.0,0.0,0.916,1110.0,3.14181,0.29737586,Europe,Western Europe
71,AUT,2016,7.006,53345.7415259818,57.905,75.0,1.2,42.364082,0.967,11.284,81.5925,7.4417515,0.948,11.1316,82.314,0.0,0.0,0.915,1110.0,3.3299193,0.30797073,Europe,Western Europe
72,AUT,2015,7.119,52873.8586545571,57.715,76.0,1.1,43.77833,0.967,11.284,81.1594,7.9312553,0.948,11.3898,82.314,0.0,0.0,0.91,1110.0,3.5926633,0.30532774,Europe,Western Europe
73,AUT,2014,7.2,52932.9001116518,57.526,72.0,1.186,43.366844,0.969,11.284,81.3903,8.039063,0.95,12.043,82.314,0.0,0.0,0.909,1110.0,3.7688143,0.30535683,Europe,Western Europe
74,AUT,2011,7.227316,53179.1474647432,57.115,74.8,1.186,41.896942,0.966,11.284,80.8285,7.306587,0.946,12.2841,82.314,0.0,0.0,0.905,1110.0,4.235061,0.3080167,Europe,Western Europe
75,AZE,2021,5.1734,14433.9042060355,56.776,28.8,0.5,13.471213,0.387,8.802,69.3658,13.154212,0.416,4.036,93.862,0.6795498628846153,0.29089522,0.745,447.0,11.04,,Asia,Western Asia
76,AZE,2020,5.1708,13726.7696576885,56.397,28.8,0.5,15.185594,0.366,8.281513,66.8679,12.649577,0.415,4.036,93.862,0.3600889195975472,74.224945,0.73,447.0,11.04,,Asia,Western Asia
77,AZE,2019,5.1648,14442.0408668016,56.031,28.8,0.5,14.218887,0.372,8.802,73.1023,12.930004,0.421,3.97,93.862,0.0,0.0,0.761,447.0,10.869016,,Asia,Western Asia
78,AZE,2018,5.2077,14209.5931685619,55.68,25.0,0.5,14.052589,0.341,9.373489,72.7601,13.29211,0.389,3.92,93.862,0.0,0.0,0.757,447.0,10.833136,,Asia,Western Asia
79,AZE,2017,5.2006,14121.4069355591,55.343,31.0,0.5,14.208536,0.398,8.75,72.2478,12.433502,0.446,3.91,93.862,0.0,0.3574418,0.753,447.0,10.843067,,Asia,Western Asia
80,AZE,2016,5.234,14232.1926180142,55.021,30.0,0.5,17.734713,0.348,8.802,72.0039,12.125596,0.401,3.92,93.862,0.0,1.3632371,0.75,447.0,11.012124,,Asia,Western Asia
81,AZE,2015,5.291,14852.6117080302,54.714,29.0,0.5,16.50607,0.376,8.802,71.4512,12.743314,0.432,3.99,93.862,0.0,0.6387195,0.748,447.0,11.203531,,Asia,Western Asia
82,AZE,2014,5.212,14867.9437345406,54.422,29.0,0.5,14.998136,0.38,8.802,71.1163,12.886666,0.44,4.1,93.8623,0.0,0.4413933,0.745,447.0,11.233435,,Asia,Western Asia
83,AZE,2011,4.581938,13913.8366943419,53.637,28.8,0.5,13.471065,0.358,8.802,69.9835,11.441569,0.414,4.44,93.862,0.0,0.0,0.729,447.0,11.283263,,Asia,Western Asia
84,BHR,2022,6.1732,51854.7163705359,89.188,43.0,,1.486,0.319,9.469,79.409,26.528921,0.281,6.717,,0.3338565484615384,0.0,0.86,83.0,14.969,,Asia,Western Asia
85,BHR,2021,6.6469,49754.0477370429,89.622,43.0,,1.486,0.319,9.469,78.7605,27.035477,0.281,6.717,,0.5734635551346154,0.0,0.875,83.0,14.969,,Asia,Western Asia
86,BHR,2020,6.6469,47994.4142924226,89.506,43.0,,2.922273,0.319,9.286839,79.1735,26.601576,0.278,6.717,,0.2515176938360377,0.0,0.877,83.0,14.969,,Asia,Western Asia
87,BHR,2019,6.2273,49768.9762142136,89.394,43.0,,3.011662,0.312,9.469,80.0186,26.590246,0.27,7.2,,0.0,0.0,0.882,83.0,14.672168,,Asia,Western Asia
88,BHR,2018,6.1994,48937.6603623739,89.287,36.0,,1.1436089,0.233,9.518841,79.8566,26.753805,0.214,7.04,,0.0,0.0,0.879,83.0,14.7251215,,Asia,Western Asia
89,BHR,2017,6.1051,48929.4470119951,89.186,36.0,,0.98197675,0.22,9.6,79.689,26.359781,0.202,6.73,,0.0,0.0,0.869,83.0,14.858465,,Asia,Western Asia
90,BHR,2016,6.087,48486.3027470537,89.09,43.0,,0.8499196,0.225,9.469,79.5569,26.332296,0.219,6.48,,0.0,0.0,0.865,83.0,15.015692,,Asia,Western Asia
91,BHR,2015,6.218,48453.7258486635,88.999,51.0,,1.0370021,0.215,9.469,79.4046,26.407957,0.228,6.32,,0.0,0.0,0.858,83.0,15.089565,,Asia,Western Asia
92,BHR,2014,5.96,49117.9884481019,88.915,49.0,,0.825235,0.192,9.469,79.3278,26.282455,0.207,6.37,,0.0,0.0,0.83,83.0,15.052187,,Asia,Western Asia
93,BHR,2011,5.567952,46564.7108841565,88.695,43.0,,1.1141405,0.155,9.469,78.8902,25.68741,0.188,6.88,,0.0,2.1450622,0.809,83.0,15.372803,,Asia,Western Asia
94,BGD,2022,4.2821,6263.00463511584,35.685,26.0,11.443,7.7674227,0.382,6.162,71.321,25.798586,0.472,3.799,98.58334,0.1865070405192307,0.0011683173,0.619,2666.0,20.813,0.3176719,Asia,Southern Asia
95,BGD,2021,5.1555,5911.01298340558,38.946,26.0,11.0,7.642659,0.36,6.162,72.3811,25.84281,0.438,3.799,98.583,0.3960055326923077,0.0,0.661,2666.0,20.813,0.321,Asia,Southern Asia
96,BGD,2020,5.0246,5591.3737660456,38.177,26.0,10.7,7.0021176,0.327,5.989421,71.9678,25.394598,0.404,3.799,98.583,0.2686347173018868,0.0017918905,0.655,2666.0,20.813,0.321,Asia,Southern Asia
97,BGD,2019,4.8328,5467.20750902916,37.405,26.0,10.5,7.498063,0.333,6.162,72.8057,25.76548,0.401,3.85,98.583,0.0,0.0,0.644,2666.0,20.328232,0.321,Asia,Southern Asia
98,BGD,2018,4.4558,5124.49874345916,36.632,26.0,10.6,7.9265003,0.373,5.9978147,72.5675,25.340103,0.428,3.75,98.583,0.0,0.0,0.635,2666.0,20.456732,0.321,Asia,Southern Asia
99,BGD,2017,4.5004,4830.77629051855,35.858,28.0,11.6,7.649592,0.394,6.5,71.7879,25.570925,0.449,3.68,98.583,0.0,0.02966736,0.622,2666.0,20.562298,0.321,Asia,Southern Asia
100,BGD,2016,4.608,4589.09352178014,35.083,26.0,12.4,7.316912,0.41,6.162,71.09,25.91387,0.465,3.6,98.583,0.0,0.045686513,0.612,2666.0,20.712677,0.32385272,Asia,Southern Asia
101,BGD,2015,4.643,4337.38589269384,34.308,25.0,13.3,7.094294,0.413,6.162,70.4913,25.454306,0.471,3.64,98.583,0.0,0.0031679654,0.602,2666.0,20.97101,0.321,Asia,Southern Asia
102,BGD,2014,4.694,4119.42463056385,33.535,25.0,11.443,7.2086844,0.387,6.162,69.9856,25.452011,0.475,3.73,98.583,0.0,0.0,0.583,2666.0,21.133997,0.321,Asia,Southern Asia
103,BGD,2011,4.807098,3571.05863939925,31.225,26.0,11.443,7.2508764,0.434,6.162,68.8094,25.244028,0.518,4.34,98.583,0.0,0.0,0.561,2666.0,21.527962,0.321,Asia,Southern Asia
104,BLR,2021,5.8215,19872.6924952009,79.91,38.2,,34.596,0.164,10.784,72.438,7.30788,0.211,20.514,88.319,1.1604558682692308,0.0,0.808,618.0,7.485,0.257,Europe,Eastern Europe
105,BLR,2020,5.5335,19239.5531427458,79.483,38.2,,32.618946,0.196,10.784273,72.5132,9.106788,0.241,20.514,88.319,0.7213926186792452,0.0,0.807,618.0,7.485,0.24383356,Europe,Eastern Europe
106,BLR,2019,5.5399,19288.0406878264,79.044,38.2,,34.61063,0.692,10.784,74.216,8.870981,0.656,16.4924,88.319,0.0,0.0,0.817,618.0,6.77795,0.25277847,Europe,Eastern Europe
107,BLR,2018,5.3225,18974.7452169516,78.595,44.0,,35.620087,0.691,10.784,74.5676,7.92857,0.653,17.9443,88.319,0.0,0.0,0.818,618.0,6.7878304,0.25240526,Europe,Eastern Europe
108,BLR,2017,5.4833,18356.0660575514,78.134,44.0,,34.572056,0.687,10.784,74.4519,7.668058,0.644,18.4619,88.319,0.0,0.0,0.817,618.0,6.8187437,0.2544457,Europe,Eastern Europe
109,BLR,2016,5.569,17883.19031839,77.661,40.0,,35.748615,0.671,10.784,74.258,7.7674637,0.632,19.3953,88.319,0.0,0.0,0.813,618.0,7.1798005,0.25306615,Europe,Eastern Europe
110,BLR,2015,5.802,18362.6952543104,77.181,32.0,,35.58217,0.653,10.784,73.9874,8.640975,0.602,19.5525,88.319,0.0,0.0,0.812,618.0,7.7084856,0.25633225,Europe,Eastern Europe
111,BLR,2014,5.813,19119.3121378627,76.693,31.0,,34.739315,0.651,10.784,73.5849,7.806661,0.602,21.5857,88.31913,0.0,0.0,0.812,618.0,8.07391,0.27176666,Europe,Eastern Europe
112,BLR,2011,5.566307,18274.0196322851,75.188,38.2,,33.278404,0.648,10.784,71.5165,7.547709,0.569,30.1626,88.319,0.0,0.0,0.797,618.0,9.04906,0.2715255,Europe,Eastern Europe
113,BEL,2022,6.8591,53287.1536143837,97.947,76.0,1.3,45.946,0.978,11.188,81.216,11.5119095,0.956,14.873,,0.2116425384903846,0.0,0.928,847.0,3.567,0.274,Europe,Western Europe
114,BEL,2021,6.805,52174.9068234526,98.117,76.0,1.5,44.904606,0.978,11.188,81.8787,10.086791,0.954,14.873,,0.1045427117365384,0.0,0.937,847.0,3.567,0.274,Europe,Western Europe
115,BEL,2020,6.834,49030.9912855647,98.079,76.0,1.3,44.918888,0.976,11.183289,80.7884,11.5468445,0.953,14.873,,0.4329346729245283,0.0,0.928,847.0,3.567,0.2595833,Europe,Western Europe
116,BEL,2019,6.8635,51977.1736814287,98.041,76.0,1.1,44.832016,0.98,11.188,81.8311,10.921496,0.961,13.9283,,0.0,0.0,0.936,847.0,3.3124945,0.27219802,Europe,Western Europe
117,BEL,2018,6.923,51113.4817384021,98.001,75.0,1.3,46.405468,0.98,11.240353,81.4787,11.186072,0.961,14.3193,,0.0,0.034938775,0.933,847.0,3.3239088,0.27214414,Europe,Western Europe
118,BEL,2017,6.9269,50442.2705419624,97.961,75.0,1.3,46.381866,0.98,11.14,81.3618,10.717227,0.961,14.5945,,0.0,0.0,0.931,847.0,3.3167343,0.27387968,Europe,Western Europe
119,BEL,2016,6.891,49829.9273887741,97.919,77.0,1.3,45.834755,0.98,11.188,81.2661,10.349013,0.962,15.0211,,0.0,0.3004373,0.927,847.0,3.3633764,0.27580982,Europe,Western Europe
120,BEL,2015,6.929,49456.3985817783,97.876,77.0,1.3,46.630493,0.98,11.188,80.8898,10.621595,0.962,14.4114,,0.0,0.0,0.924,847.0,3.475849,0.27729464,Europe,Western Europe
121,BEL,2014,6.937,48748.6205926039,97.833,76.0,1.3,47.410248,0.984,11.188,81.0811,11.247949,0.965,15.1285,,0.0,0.0,0.921,847.0,3.6776106,0.28134146,Europe,Western Europe
122,BEL,2011,7.113178,48154.8711461252,97.698,76.0,1.3,46.191936,0.984,11.188,80.3649,10.911835,0.965,16.7076,,0.0,0.0,0.914,847.0,4.4978285,0.28060696,Europe,Western Europe
123,BLZ,2017,5.9556,8798.69905704344,45.601,,,21.160198,,,73.5624,25.905405,,7.71,,0.0,0.0,0.707,1705.0,6.785864,,Americas,Latin America and the Caribbean
124,BLZ,2016,5.956,9141.2454122414,45.495,,,20.484173,,,73.3988,26.026855,,6.67,,0.0,0.0,0.712,1705.0,6.9507437,,Americas,Latin America and the Caribbean
125,BLZ,2015,5.956,9331.31266298748,45.406,,,19.567799,,,73.1866,26.211744,,6.87,,0.0,0.0,0.708,1705.0,7.112918,,Americas,Latin America and the Caribbean
126,BLZ,2011,6.450644,8767.31491539721,45.228,,,18.442484,,,72.6512,25.81542,,7.92,,0.0,0.0,0.709,1705.0,6.8957,,Americas,Latin America and the Caribbean
127,BEN,2022,4.3737,3435.1716165759,46.67,38.2,13.571,11.215,0.868,5.68,59.651,27.635437,0.824,13.319,,0.169510089326923,0.247138,0.525,1039.0,15.327,0.43,Africa,Sub-Saharan Africa
128,BEN,2021,4.6232,3321.55197071047,48.972,38.2,15.3,11.215,0.87,5.68,59.821,28.335459,0.808,13.319,,0.2718873632692307,0.0,0.525,1039.0,15.327,0.43,Africa,Sub-Saharan Africa
129,BEN,2020,5.0452,3186.48609895157,48.415,38.2,13.8,11.215,0.874,5.6664166,60.088,27.868393,0.818,13.319,,0.058770066345283,0.0,0.524,1039.0,15.327,0.43,Africa,Sub-Saharan Africa
130,BEN,2019,5.216,3156.43876330799,47.861,38.2,13.8,11.215,0.882,5.68,60.4537,27.937925,0.845,12.7127,,0.0,0.008136403,0.53,1039.0,15.1682005,0.43,Africa,Sub-Saharan Africa
131,BEN,2018,4.8832,3040.16735376931,47.312,40.0,14.2,11.215,0.932,5.64372,60.1403,27.714806,0.878,12.9745,,0.0,0.0,0.53,1039.0,15.164894,0.37948644,Africa,Sub-Saharan Africa
132,BEN,2017,4.1414,2933.83738431719,46.768,39.0,14.4,11.215,0.933,5.73,59.8558,27.960014,0.92,13.1069,,0.0,0.0,0.53,1039.0,15.308401,0.43,Africa,Sub-Saharan Africa
133,BEN,2016,3.657,2859.39151002765,46.229,36.0,13.1,11.215,0.918,5.68,59.5394,28.079681,0.901,13.2741,,0.0,0.0,0.53,1039.0,15.33934,0.43,Africa,Sub-Saharan Africa
134,BEN,2015,3.484,2849.82032440254,45.695,37.0,10.4,11.215,0.888,5.68,59.3771,27.833368,0.875,13.3759,,0.0,0.0,0.529,1039.0,15.476394,0.47755915,Africa,Sub-Saharan Africa
135,BEN,2014,3.34,2883.89892063343,45.166,39.0,13.571,11.215,0.899,5.68,59.1249,27.722437,0.869,13.6455,,0.0,0.0,0.524,1039.0,15.366891,0.43,Africa,Sub-Saharan Africa
136,BEN,2011,3.492997,2633.93889798441,43.608,38.2,13.571,11.215374,0.885,5.68,58.4624,27.90756,0.872,14.1437,,0.0,0.0,0.499,1039.0,15.462409,0.43439707,Africa,Sub-Saharan Africa
137,BTN,2018,5.0821,11931.6631740763,40.895,68.0,,17.21909,0.796,,71.1286,8.47277,0.733,5.11,,0.0,0.0,0.658,2200.0,16.179342,0.374,Asia,Southern Asia
138,BTN,2017,5.0821,11619.0645094045,40.167,67.0,,13.268918,0.795,,70.8472,9.005468,0.712,5.14,,0.0,0.0,0.647,2200.0,16.326466,0.3744141,Asia,Southern Asia
139,BTN,2016,5.011,11196.7703394116,39.428,65.0,,13.915841,0.788,,70.6022,9.125375,0.713,5.05,,0.0,0.0,0.638,2200.0,16.523127,0.374,Asia,Southern Asia
140,BTN,2015,5.196,10445.5758475032,38.678,65.0,,14.09044,0.783,,70.3433,8.318613,0.717,5.16,,0.0,0.0,0.627,2200.0,16.703653,0.374,Asia,Southern Asia
141,BTN,2014,5.253,9886.98059766614,37.918,65.0,,14.562643,0.783,,70.0486,8.505215,0.717,5.19,,0.0,0.0,0.617,2200.0,16.781145,0.374,Asia,Southern Asia
142,BOL,2022,5.6843,8244.23565848464,68.992,32.8,,25.709,0.782,,66.67,20.415651,0.823,7.097,80.93856,0.3216530512115385,0.016361104,0.696,1146.0,9.053,0.444,Americas,Latin America and the Caribbean
143,BOL,2021,5.6003,8052.60002635529,70.475,32.8,,20.296467,0.776,,63.6304,20.473661,0.819,7.097,80.939,0.6738603898076924,0.016557012,0.692,1146.0,9.053,0.40913323,Americas,Latin America and the Caribbean
144,BOL,2020,5.7159,7679.93319449802,70.123,32.8,,19.632416,0.652,,64.4667,21.083246,0.727,7.097,80.939,0.4768906700188679,0.008377898,0.694,1146.0,9.053,0.43645486,Americas,Latin America and the Caribbean
145,BOL,2019,5.7475,8528.74880360829,69.773,32.8,,22.516605,0.633,,67.841,20.839853,0.722,6.82,80.939,0.0,0.0,0.717,1146.0,8.555846,0.41644758,Americas,Latin America and the Caribbean
146,BOL,2018,5.7793,8466.29319952075,69.425,29.0,,24.977852,0.774,,67.748,20.248945,0.845,6.97,80.939,0.0,0.0,0.714,1146.0,8.636104,0.42579758,Americas,Latin America and the Caribbean
147,BOL,2017,5.7519,8244.93344575115,69.08,33.0,,23.95671,0.775,,67.7015,20.68914,0.85,7.17,80.939,0.0,0.0,0.708,1146.0,8.766901,0.44618952,Americas,Latin America and the Caribbean
148,BOL,2016,5.823,8034.17272467539,68.738,33.0,,26.129286,0.762,,67.6277,20.647776,0.839,7.43,80.939,0.0,0.0,0.701,1146.0,9.031759,0.45244002,Americas,Latin America and the Caribbean
149,BOL,2015,5.822,7825.76674838841,68.393,34.0,,31.295744,0.766,,67.3182,20.933432,0.849,7.2,80.939,0.0,0.0,0.69,1146.0,9.238796,0.46732494,Americas,Latin America and the Caribbean
150,BOL,2014,5.89,7581.59842759216,68.047,35.0,,33.69941,0.756,,67.1632,20.513987,0.843,7.04,80.939,0.0,0.0,0.684,1146.0,9.385104,0.47830656,Americas,Latin America and the Caribbean
151,BOL,2011,5.633493,6724.30067260437,66.874,32.8,,28.87705,0.759,,66.5337,20.523815,0.851,7.05,80.939,0.0,0.0,0.668,1146.0,9.756761,0.46080953,Americas,Latin America and the Caribbean
152,BIH,2022,5.6325,16737.1110588204,47.845,38.4,1.986,37.33,0.782,8.36,76.494,11.637616,0.812,8.216,92.41127,0.4167702557692307,0.0,0.768,1028.0,13.052,0.33,Europe,Southern Europe
153,BIH,2021,5.768,15893.0471661483,49.425,38.4,3.1,36.523735,0.788,8.36,75.3003,10.760398,0.821,8.216,92.411,1.1346278334615385,0.0,0.78,1028.0,13.052,0.33,Europe,Southern Europe
154,BIH,2020,5.8131,14587.4698636656,49.02,38.4,2.8,36.707016,0.797,7.801883,76.2254,11.114934,0.821,8.216,92.411,0.6271066892452831,0.0,0.781,1028.0,13.052,0.33,Europe,Southern Europe
