code,year,happiness,urbanization,corruption,food_insec,tax,indiv_libs,school,life_expect,yearly temp,hri,suicides,family,covid,war,hdi,rain,air_pollution,gini
LBY,2020,5.4103,80.691,,20.7,,0.101,,72.4722,22.584534,0.333,,,0.20184798803584908,10.099271,0.703,,,
LBY,2019,5.4888,80.393,,18.6,,0.1,,72.4634,22.647959,0.329,4.49,,,27.172733,0.722,56.0,11.030859,
LBY,2018,5.5253,80.102,17.0,16.7,,0.099,,72.7938,23.637411,0.342,5.7,,,10.250408,0.722,56.0,10.75597,
LBY,2017,5.5657,79.817,17.0,14.3,,0.118,,72.4818,21.781755,0.341,5.48,,,17.10496,0.714,56.0,10.621737,
LBY,2016,5.525,79.54,14.0,12.4,,0.142,,71.756,23.194956,0.371,4.95,,,37.009315,0.696,56.0,9.984199,
LBY,2015,5.615,79.27,16.0,11.2,,0.141,,71.6982,22.252836,0.376,5.48,,,25.402758,0.699,56.0,10.210638,
LBY,2014,5.754,79.009,18.0,,,0.147,,71.5114,22.877478,0.376,6.06,96.88452,,23.598803,0.699,56.0,10.205646,
LBY,2011,5.177599,78.277,,,1.1854088,0.146,,70.0707,21.923285,0.299,4.98,,,63.298553,0.69,56.0,10.37729,
LTU,2022,6.763,,,,,0.94,,,7.830172,0.92,,66.69552,0.7262552990384615,0.0,,,,
LTU,2021,6.4456,68.249,,2.1,32.68099,0.922,,73.7201,7.231298,0.911,,,1.13745193875,0.0,0.875,,,
LTU,2020,6.2554,68.046,,1.9,31.138023,0.944,10.975232,75.0676,9.121172,0.929,,,0.6503673367735849,0.0,0.879,,,0.35957366
LTU,2019,6.2155,67.855,,1.7,30.627178,0.942,,76.2119,8.79186,0.933,20.1545,,,0.0,0.884,656.0,3.2779295,0.35253152
LTU,2018,6.149,67.679,59.0,1.1,30.612104,0.952,11.367647,75.6767,8.075469,0.933,21.0806,,,0.0,0.88,656.0,3.2527714,0.35707808
LTU,2017,5.9519,67.516,59.0,1.6,29.965824,0.956,11.17,75.4399,7.4877734,0.928,23.4923,,,0.0,0.876,656.0,3.2432091,0.372897
LTU,2016,5.902,67.366,59.0,2.0,30.027775,0.956,,74.8816,7.590445,0.941,26.2069,,,0.0,0.868,656.0,3.5623968,0.38391206
LTU,2015,5.813,67.23,59.0,2.5,29.040718,0.96,,74.6103,8.280401,0.937,28.9273,,,0.0,0.862,656.0,3.9948714,0.37375224
LTU,2014,5.833,67.108,58.0,,27.824203,0.96,,74.8426,7.8724036,0.934,29.4396,,,0.0,0.861,656.0,4.2870703,0.37681442
LTU,2011,5.588069,66.741,,,27.568434,0.963,,73.9256,7.5891876,0.95,31.8499,,,0.0,0.849,656.0,5.159085,0.32491052
LUX,2022,7.2279,,,,,0.981,,,10.905843,0.952,,,-0.02761846989230769,0.0,,,,
LUX,2021,7.404,91.672,,0.6,39.89044,0.968,,82.6287,9.2972,0.928,,,0.023392790730769233,0.0,0.93,,,
LUX,2020,7.3244,91.453,,0.7,39.524117,0.967,9.795577,81.4335,10.871907,0.923,,,0.10890933673584906,0.0,0.924,,,0.3337364
LUX,2019,7.2375,91.223,,0.8,40.974995,0.979,,82.1434,10.258367,0.95,8.62,,,0.0,0.927,934.0,2.4599354,0.34241262
LUX,2018,7.0903,90.981,81.0,0.9,40.759323,0.981,9.929836,81.8035,10.641085,0.951,8.03,,,0.0,0.922,934.0,2.393959,0.35368094
LUX,2017,6.9099,90.727,82.0,0.9,38.016335,0.981,9.91,81.734,9.901335,0.951,7.53,,,0.0,0.919,934.0,2.350415,0.34515738
LUX,2016,6.863,90.46,81.0,1.4,36.791782,0.981,,82.0535,9.514747,0.951,7.55,,,0.0,0.923,934.0,2.4586084,0.31727982
LUX,2015,6.871,90.179,85.0,1.8,36.085144,0.981,,81.8384,10.056208,0.951,9.57,,,0.0,0.915,934.0,2.6440406,0.32922232
LUX,2014,6.946,89.884,82.0,,37.419456,0.981,,81.7343,10.569472,0.951,10.056,,,0.0,0.926,934.0,2.8651319,0.3115832
LUX,2011,7.050853,88.906,,,37.397697,0.981,,80.7663,10.176179,0.951,9.32,,,0.0,0.913,934.0,3.534713,0.3205412
MDG,2022,4.0191,,,,9.234698,0.614,,,22.622202,0.741,,,0.2933889280769231,0.0,,,,
MDG,2021,4.3391,39.207,,12.2,10.673631,0.614,,64.4853,22.979208,0.741,,,0.4239951663461538,0.0,0.501,,,
MDG,2020,4.2085,38.534,,10.3,9.908206,0.614,4.713441,65.182,23.025698,0.745,,,0.1030092060754717,0.0,0.501,,,
MDG,2019,4.1656,37.861,,9.9,10.975912,0.616,,65.8821,23.261549,0.744,9.18,,,0.0,0.51,1513.0,16.664843,
MDG,2018,3.9327,37.191,25.0,9.5,10.856286,0.593,4.713441,65.2697,22.812601,0.768,9.24,,,0.0,0.507,1513.0,16.682547,
MDG,2017,3.7736,36.522,24.0,,10.508257,0.593,4.19,65.0938,23.066587,0.751,9.33,,,0.0,0.507,1513.0,16.66879,
MDG,2016,3.644,35.856,26.0,,9.670949,0.586,,64.9969,22.769411,0.753,9.47,,,0.0,0.505,1513.0,16.76718,
MDG,2015,3.695,35.193,28.0,,9.0577,0.586,,64.339,22.849434,0.749,9.53,,,0.0,0.504,1513.0,16.866606,
MDG,2014,3.681,34.534,28.0,,8.599842,0.568,,64.2553,22.813498,0.735,9.79,,,0.0,0.502,1513.0,16.940626,
MDG,2011,4.309328,32.58,,,9.551182,0.449,,63.4942,22.821974,0.598,10.1475,,,0.0,0.494,1513.0,17.299995,
MWI,2022,3.4952,,,,8.306164,0.874,,,22.025679,0.858,,,0.35298926865384617,0.0,,,,
MWI,2021,3.7504,17.695,,52.2,11.598451,0.89,,62.9044,22.337036,0.856,,,0.4189901607692308,0.0,0.512,,,
MWI,2020,3.6,17.427,,51.0,12.138935,0.891,5.5056524,63.7167,22.540907,0.86,,,0.08497341945396227,0.0,0.516,,,
MWI,2019,3.538,17.174,,49.5,12.003989,0.846,,64.1188,22.479517,0.821,10.5762,,,0.0,0.519,1181.0,13.109669,0.38543174
MWI,2018,3.4098,16.937,32.0,48.3,12.173879,0.841,5.5110817,63.2758,22.32975,0.82,11.0418,,,0.0,0.51,1181.0,13.031983,
MWI,2017,3.5868,16.714,31.0,49.7,12.184302,0.836,5.39,62.9769,22.404312,0.807,11.6746,,,0.0,0.505,1181.0,12.850306,
MWI,2016,3.97,16.506,31.0,48.5,10.882819,0.805,,62.2093,22.720152,0.787,12.2463,,,0.0,0.498,1181.0,12.795784,0.44694307
MWI,2015,4.156,16.313,31.0,47.7,10.77646,0.831,,61.3781,22.637602,0.821,12.5862,,,0.0,0.491,1181.0,12.784749,
MWI,2014,4.292,16.132,33.0,,11.316859,0.781,,60.8991,22.319328,0.78,12.7697,,,0.0,0.487,1181.0,12.75982,
MWI,2011,4.623671,15.672,,,10.974322,0.756,,57.4547,22.21344,0.738,14.594,,,0.0,0.463,1181.0,11.914234,
MYS,2022,6.0123,,,,11.676651,0.709,,,25.644615,0.73,,96.34425,0.10843119536538462,0.0,,,,
MYS,2021,5.7113,77.696,,6.0,11.240012,0.701,,74.8839,25.730352,0.713,,,0.32434190012307695,0.0029785067,0.803,,,
MYS,2020,5.3843,77.16,,6.3,10.888576,0.713,8.889285,75.9378,26.02616,0.712,,,-0.11391966328301886,0.0,0.806,,,
MYS,2019,5.3843,76.607,,6.6,11.938618,0.708,,75.7603,26.154589,0.736,5.77,,,0.0,0.81,2875.0,6.1238647,
MYS,2018,5.3388,76.036,47.0,6.7,12.025474,0.7,9.335915,75.6444,25.857973,0.731,5.58,,,0.0,0.807,2875.0,6.060333,0.41176775
MYS,2017,6.3221,75.447,47.0,6.7,12.948969,0.603,9.11,75.4763,25.806295,0.636,5.57,,,0.009382091,0.805,2875.0,5.951584,
MYS,2016,6.084,74.84,49.0,6.7,13.547284,0.561,,75.2888,26.291588,0.602,5.37,,,0.0031719434,0.803,2875.0,6.3084235,
MYS,2015,6.005,74.213,50.0,7.8,14.056865,0.57,,75.0942,25.8427,0.608,5.22,,,0.0,0.797,2875.0,6.651991,0.410664
MYS,2014,5.77,73.577,52.0,,14.63293,0.57,,75.1459,25.61316,0.608,5.1,97.69231,,0.0065345694,0.792,2875.0,6.6788764,
MYS,2011,5.823207,71.609,,,14.55328,0.584,,74.7459,25.423754,0.622,5.24,,,0.0,0.773,2875.0,6.6643877,0.43943596
MDV,2020,5.1976,40.669,,2.2,18.120863,0.679,,79.8747,,0.751,,,0.07451174175471699,0.0,0.734,,,
MDV,2019,5.1976,40.238,,,19.162058,0.67,,80.116,,0.74,2.76,,,0.0,0.755,1972.0,5.5576234,0.2928509
MLI,2022,4.1978,,,,13.41913,0.663,,,28.895899,0.745,,,0.17534406178846154,15.942569,,,,
MLI,2021,4.479,44.677,,,15.063141,0.697,,58.9414,29.794167,0.764,,,0.26490084557692306,5.7795053,0.428,,,
MLI,2020,4.7235,43.909,,,14.220469,0.713,2.5783932,58.6331,29.239212,0.757,,,0.286919391954717,6.940243,0.427,,,
MLI,2019,4.7293,43.136,,,14.775763,0.699,,59.6637,28.777023,0.786,7.96,,,5.625399,0.433,282.0,14.176149,
MLI,2018,4.3904,42.356,32.0,,11.875183,0.67,2.860348,59.3934,29.05616,0.75,7.98,,,6.355878,0.43,282.0,14.140757,0.3596336
MLI,2017,4.447,41.572,31.0,,15.175905,0.679,2.74,59.1322,29.098932,0.755,8.04,,,2.6771812,0.426,282.0,14.154964,
MLI,2016,4.19,40.783,32.0,,14.909902,0.738,,58.7313,29.279825,0.8,8.29,,,0.78609174,0.421,282.0,14.068016,
MLI,2015,4.073,39.991,35.0,,13.971834,0.738,,58.3632,28.673685,0.8,8.46,,,1.0821011,0.416,282.0,13.793217,
MLI,2014,3.995,39.196,32.0,,12.554635,0.738,,57.9003,28.710869,0.804,8.65,,,1.5952758,0.415,282.0,13.624698,
MLI,2011,3.966874,36.799,,,12.545215,0.758,,56.7553,29.049896,0.846,8.68,,,0.0,0.409,282.0,13.853409,
MLT,2022,6.2999,,,,,0.913,,,,0.895,,,0.16192922634807694,0.0,,,,
MLT,2021,6.4469,94.81,,1.9,30.33024,0.915,,83.7769,,0.897,,,0.16878591638461538,0.0,0.918,,,
MLT,2020,6.602,94.744,,1.4,29.91472,0.91,10.193024,83.3545,,0.892,,,0.1715581438679245,0.0,0.911,,,0.3140378
MLT,2019,6.7728,94.678,,0.9,30.072945,0.887,,83.2065,,0.856,5.32,,,0.0,0.915,560.0,4.1736517,0.3104208
MLT,2018,6.7256,94.612,54.0,0.8,30.94214,0.887,10.193724,83.3448,,0.856,5.28,,,0.0,0.91,560.0,4.053058,0.28665087
MLT,2017,6.6266,94.546,56.0,1.0,30.941198,0.885,10.08,83.5867,,0.862,4.83,,,0.0,0.901,560.0,3.9752982,0.2923224
MLT,2016,6.527,94.48,55.0,1.4,31.294147,0.908,,83.1107,,0.902,5.12,,,0.0,0.891,560.0,4.129304,0.29089114
MLT,2015,6.488,94.414,60.0,1.5,30.302511,0.917,,82.9621,,0.904,6.55,,,0.0,0.889,560.0,4.385936,0.29433772
MLT,2014,6.302,94.347,55.0,,32.396343,0.931,,82.7362,,0.909,6.33,,,0.0,0.881,560.0,4.714243,0.29020345
MLT,2011,5.959978,94.141,,,32.835438,0.945,,81.1465,,0.919,5.73,,,0.0,0.857,560.0,5.75071,0.2914259
MRT,2022,4.7239,,,,12.52146,0.383,,,28.09841,0.602,,,0.11641698036538463,0.0,,,,
MRT,2021,4.1526,56.133,,9.5,10.762889,0.383,,64.3636,28.505562,0.56,,,0.1947611814423077,0.04333712,0.556,,,
MRT,2020,4.2274,55.327,,7.2,10.716777,0.491,4.2314367,64.5321,28.48304,0.631,,,0.06244061946226415,0.0,0.556,,,
MRT,2019,4.3746,54.507,,6.6,11.961399,0.514,,65.6869,27.313993,0.659,5.47,,,0.0,0.563,92.0,13.30946,
MRT,2018,4.4903,53.672,27.0,5.9,13.276427,0.392,4.025404,65.31,27.143295,0.531,5.42,,,0.0,0.556,92.0,13.4964075,
MRT,2017,4.3555,52.824,28.0,5.5,12.530504,0.362,3.42,65.0827,28.18943,0.515,5.38,,,0.0,0.545,92.0,13.750762,
MRT,2016,4.292,51.962,27.0,5.0,12.063529,0.385,,64.7679,28.230108,0.612,5.36,,,0.0,0.541,92.0,13.786716,
MRT,2015,4.201,51.089,31.0,4.6,11.896854,0.385,,64.4847,27.881563,0.612,5.33,,,0.0,0.544,92.0,14.152351,
MRT,2014,4.436,50.203,30.0,,11.158824,0.387,,64.1546,27.688576,0.621,5.4,,,0.0,0.537,92.0,14.186081,0.3261935
MRT,2011,4.64289,47.493,,,9.659982,0.691,,63.3456,27.80095,0.746,5.34,,,0.0,0.515,92.0,14.313382,
MUS,2022,5.9023,,,,19.51931,0.71,,,23.310394,0.737,,,0.18520358829807693,0.0,,,,
MUS,2021,6.0711,40.775,,10.5,19.456926,0.765,,73.5552,23.722242,0.793,,,0.3452862765769231,0.0,0.802,,,
MUS,2020,6.049,40.76,,9.1,20.805622,0.792,9.405725,74.3306,23.450216,0.822,,,-0.06676315462264151,0.0,0.804,,,
MUS,2019,6.1013,40.766,,8.3,19.48672,0.886,,75.1179,24.161875,0.883,8.75,,,0.0,0.817,2041.0,5.5777016,
MUS,2018,5.8882,40.793,51.0,6.8,18.296299,0.889,9.447635,74.9194,23.860184,0.891,8.19,,,0.0,0.811,2041.0,5.5586596,
MUS,2017,5.8915,40.841,50.0,6.2,17.795572,0.871,9.46,74.8812,23.986328,0.874,9.59,,,0.0,0.805,2041.0,5.520106,0.36761206
MUS,2016,5.629,40.91,54.0,5.9,17.47547,0.897,,75.0114,23.768518,0.894,7.58,,,0.0,0.801,2041.0,5.577084,
MUS,2015,5.648,41.0,53.0,5.2,18.013937,0.897,,74.9754,24.095789,0.896,7.51,,,0.0,0.795,2041.0,5.6692333,
MUS,2014,5.477,41.111,54.0,,18.624557,0.912,,74.8523,24.053343,0.893,9.85,,,0.0,0.793,2041.0,5.732421,
MUS,2011,5.477073,41.444,,,18.325897,0.935,,74.2406,23.776901,0.909,8.56,,,0.0,0.762,2041.0,5.9057674,
MEX,2022,6.3295,,,,,0.586,,,20.961386,0.682,,97.10317,0.09297955285384615,11.1423855,,,,
MEX,2021,6.1276,81.016,,3.6,13.872029,0.587,,70.2127,21.236673,0.686,,,0.69574896275,14.797348,0.758,,,
MEX,2020,6.3168,80.731,,3.7,14.28684,0.62,8.824254,70.1328,21.578537,0.71,,,0.6851582403207548,12.987477,0.756,,,0.4539873
MEX,2019,6.465,80.444,,3.9,13.144053,0.62,,74.2021,21.339834,0.727,5.29,,,9.547084,0.779,758.0,6.6507077,
MEX,2018,6.5945,80.156,28.0,3.7,13.064639,0.642,8.812746,74.0146,21.05795,0.734,5.36,,,7.0572753,0.777,758.0,6.694945,0.46706957
MEX,2017,6.4882,79.867,29.0,3.3,13.035672,0.637,8.64,74.1378,21.382174,0.712,5.89,,,1.1779622,0.775,758.0,6.8221254,
MEX,2016,6.578,79.577,30.0,3.3,13.534361,0.619,,74.4122,21.226313,0.698,5.57,,,1.0558001,0.772,758.0,7.086605,0.47677714
MEX,2015,6.778,79.285,31.0,3.6,12.782394,0.619,,74.6822,21.05142,0.699,5.6,,,1.3424897,0.768,758.0,7.295295,
MEX,2014,7.187,78.993,35.0,,10.628389,0.611,,74.7974,20.978762,0.692,5.72,97.6,,1.3355128,0.764,758.0,7.3742495,0.4872244
MEX,2011,6.740288,78.111,,,10.0124035,0.607,,74.3651,21.245848,0.687,5.36,,,2.704325,0.752,758.0,7.3029466,
MDA,2022,5.8192,,,,30.220432,0.888,,,11.363865,0.901,,,0.2528442770769231,0.0,,,,
MDA,2021,5.8568,42.998,,4.8,29.448671,0.83,,68.8459,10.151399,0.853,,,0.9319721298076923,0.0,0.767,,,0.25731638
MDA,2020,5.7664,42.849,,4.9,29.530275,0.776,8.288821,70.1665,12.18794,0.804,,,0.43900404264150944,0.0,0.766,,,
MDA,2019,5.6075,42.726,,4.5,28.342497,0.821,,70.9351,11.872149,0.838,12.1666,,,0.0,0.774,450.0,5.7212515,0.26016647
MDA,2018,5.5285,42.629,33.0,4.0,28.993246,0.811,8.250541,70.4916,10.941697,0.803,11.877,,,0.0,0.768,450.0,5.6362247,0.25661647
MDA,2017,5.6397,42.557,31.0,2.9,28.401314,0.797,8.21,70.5155,10.994229,0.779,12.4382,,,0.0,0.765,450.0,5.605743,0.25899243
MDA,2016,5.838,42.511,30.0,2.2,26.432734,0.813,,69.9169,11.153423,0.801,13.4222,,,0.0,0.756,450.0,6.155719,0.26345387
MDA,2015,5.897,42.49,33.0,1.6,26.586782,0.826,,69.2396,11.771474,0.809,13.6824,,,0.0,0.749,450.0,6.904339,0.27028158
MDA,2014,5.889,42.496,35.0,,27.176023,0.803,,69.0307,10.752426,0.802,14.4705,,,0.0,0.75,450.0,7.2547054,0.26833853
MDA,2011,5.3054,42.589,,,26.432528,0.864,,69.1919,10.262927,0.86,13.2516,,,0.0,0.736,450.0,8.058976,0.30628577
MNG,2022,5.8402,,,,,0.82,,,1.6026748,0.838,,81.39333,0.02189830469615385,0.0,,,,
MNG,2021,5.7607,68.785,,0.5,27.743923,0.834,,70.9754,2.253761,0.872,,,0.19365862996153846,0.0,0.739,,,
MNG,2020,5.6772,68.657,,0.5,25.431688,0.834,9.153257,72.141,1.9064916,0.883,,,-0.10201243698113208,0.0,0.745,,,
MNG,2019,5.4562,68.543,,0.5,28.362103,0.855,,71.8221,1.9854546,0.898,18.0245,,,0.0,0.746,241.0,13.067182,
MNG,2018,5.2854,68.445,37.0,0.5,27.790882,0.844,9.193137,71.1992,1.6361961,0.888,18.6733,,,0.0,0.743,241.0,12.96561,0.3274099
MNG,2017,5.1246,68.363,36.0,0.5,25.036852,0.842,9.45,70.2375,2.4419038,0.886,19.1132,,,0.0,0.732,241.0,12.960136,
MNG,2016,4.955,68.297,38.0,0.5,20.68835,0.846,,69.8647,1.4130422,0.891,19.8206,,,0.0,0.733,241.0,13.107477,0.32345733
MNG,2015,4.907,68.23,39.0,0.5,22.367542,0.843,,69.4977,2.1612988,0.886,19.6771,,,0.0,0.732,241.0,13.24863,
MNG,2014,4.874,68.163,39.0,,23.381416,0.837,,69.0472,1.8336229,0.883,19.6032,,,0.0,0.729,241.0,13.356024,0.3203779
MNG,2011,4.562082,67.963,,,29.672615,0.892,,67.4393,0.821819,0.915,21.8693,,,0.0,0.709,241.0,13.939495,0.33883506
MNE,2022,5.7222,,,,,0.893,,,10.694629,0.882,,88.78254,0.2252115315192308,0.0,,,,
MNE,2021,5.5468,67.826,,3.3,36.77094,0.872,,76.3426,10.063949,0.863,,,1.1371255374423077,0.0,0.832,,,
MNE,2020,5.5805,67.488,,3.4,38.43765,0.817,8.9080925,76.2575,10.558358,0.795,,,0.3486810106603774,0.0,0.826,,,
MNE,2019,5.5461,67.15,,2.8,37.002625,0.864,,77.0396,10.706058,0.836,16.2247,,,0.0,0.837,,10.334127,
MNE,2018,5.5229,66.813,45.0,2.2,36.135536,0.867,8.71593,77.1595,10.759205,0.825,16.4483,,,0.0,0.834,,10.496824,0.36811927
MNE,2017,5.3475,66.477,46.0,2.3,35.93859,0.888,8.55,76.9388,10.030194,0.852,16.2725,,,0.0,0.83,,10.7117195,0.36906824
MNE,2016,5.237,66.141,45.0,2.2,36.064743,0.893,,76.7462,10.216878,0.856,16.0755,,,0.0,0.824,,10.992302,0.38487947
MNE,2015,5.161,65.806,44.0,2.1,36.060192,0.906,,76.7561,10.434516,0.863,16.3497,,,0.0,0.822,,11.24823,0.39005032
MNE,2014,5.192,65.471,42.0,,39.068825,0.906,,76.7465,10.597352,0.863,16.3476,,,0.0,0.819,,11.419265,0.31926522
MNE,2011,5.146845,64.472,,,33.8683,0.889,,76.0684,9.941416,0.849,17.0195,,,0.0,0.811,,11.915589,0.30819854
MAR,2022,4.9028,,,,21.238213,0.683,,,19.794237,0.629,,89.08333,0.0916880055,0.0,,,,
MAR,2021,5.0599,64.065,,,19.545942,0.683,,74.0419,19.157724,0.624,,,0.23203368401923077,0.0,0.683,,,
MAR,2020,4.918,63.532,,,20.027437,0.683,6.3176813,73.9199,19.508245,0.611,,,0.21029491694528302,0.0,0.679,,,
MAR,2019,5.0948,62.994,,,19.914429,0.683,,74.2705,18.900434,0.615,7.29,,,0.0,0.682,346.0,12.381488,
MAR,2018,5.2081,62.453,43.0,,20.286121,0.69,6.0500154,73.9863,17.933472,0.629,7.3,,,0.0,0.676,346.0,12.303077,
MAR,2017,5.2537,61.908,40.0,,20.129702,0.682,6.23,73.6603,19.57815,0.618,7.27,,,0.0,0.67,346.0,12.1533375,
MAR,2016,5.235,61.36,37.0,,19.867258,0.66,,73.284,18.990004,0.626,7.41,,,0.0,0.661,346.0,11.93365,
MAR,2015,5.151,60.809,36.0,,19.437466,0.669,,72.9197,18.741674,0.623,7.63,,,0.0,0.654,346.0,11.766645,
MAR,2014,5.013,60.256,39.0,,20.353619,0.66,,72.5377,18.739038,0.62,7.9,90.66667,,0.0,0.644,346.0,11.788693,
MAR,2011,4.793151,58.581,,,21.52696,0.687,,71.2691,18.562895,0.626,9.49,,,0.0,0.614,346.0,11.938914,
MOZ,2022,4.954,,,,21.32762,0.572,,,24.049591,0.615,,,0.22781774280769232,2.1353056,,,,
MOZ,2021,5.0483,37.628,,39.6,23.403265,0.54,,59.3247,24.118555,0.609,,,0.5089350921153846,3.064494,0.446,,,
MOZ,2020,4.7945,37.074,,40.4,21.711529,0.548,4.471788,61.1722,24.426674,0.62,,,0.2276931984716981,5.211968,0.453,,,
MOZ,2019,4.6236,36.528,,40.5,26.94919,0.55,,61.1662,24.420183,0.614,23.1947,,,1.961328,0.456,1032.0,12.583029,0.5045398
MOZ,2018,4.4662,35.988,23.0,40.7,22.25087,0.564,4.318279,60.5261,24.143814,0.61,23.1854,,,0.58455914,0.451,1032.0,12.5585575,
MOZ,2017,4.4166,35.455,25.0,40.7,22.8419,0.601,4.39,59.7709,23.977018,0.652,23.0908,,,0.0,0.445,1032.0,12.546465,
MOZ,2016,4.55,34.926,27.0,,20.741661,0.65,,59.038,24.538652,0.701,23.3961,,,0.19858105,0.443,1032.0,12.504389,
MOZ,2014,4.971,33.878,31.0,,24.82702,0.691,,57.2742,23.800087,0.722,24.6784,,,0.11521311,0.433,1032.0,12.239458,0.5399668
MOZ,2011,4.692764,32.336,,,17.41705,0.702,,54.869,23.94324,0.759,25.8642,,,0.0,0.407,1032.0,12.092483,
MMR,2022,4.3725,,,,,0.098,,,23.985634,0.113,,86.58334,0.37139092615384617,5.0203667,,,,
MMR,2021,4.3942,31.448,,5.0,,0.09,,65.6716,24.250412,0.112,,,0.7381542923846154,3.1395168,0.585,,,
MMR,2020,4.4258,31.141,,3.7,,0.527,6.787967,66.797,24.134064,0.562,,,0.198151855654717,0.29762352,0.6,,,
MMR,2019,4.308,30.852,,1.9,6.436735,0.499,,66.6104,24.13019,0.539,2.96,,,1.052032,0.598,2091.0,18.156124,
MMR,2018,4.3604,30.579,29.0,,2.9784868,0.465,6.673929,66.4646,23.574036,0.519,2.96,,,0.1974708,0.59,2091.0,18.27298,
MMR,2017,4.3078,30.322,30.0,,6.681493,0.471,6.7,65.843,23.869825,0.506,3.1,,,4.553596,0.58,2091.0,18.040415,0.3069687
MMR,2016,4.545,30.082,28.0,,8.337853,0.457,,65.685,24.03044,0.51,3.33,,,0.30062234,0.572,2091.0,18.470882,
MMR,2015,4.395,29.858,22.0,,7.888322,0.437,,65.5613,23.79527,0.499,3.34,,,1.2683563,0.562,2091.0,18.618164,0.3806851
MMR,2014,4.307,29.65,21.0,,8.2353325,0.347,,65.0563,23.972143,0.439,3.41,,,0.4053067,0.553,2091.0,18.781971,
MMR,2011,5.321977,29.075,,,,0.28,,63.9007,23.374662,0.361,3.67,,,1.5985693,0.521,2091.0,18.953175,
NAM,2022,4.6308,,,,26.698912,0.884,,,21.56959,0.862,,,0.16839351001923075,0.0,,,,
NAM,2021,4.4594,53.005,,33.0,28.168303,0.884,,59.269,21.259905,0.865,,,0.4582505033173077,0.0,0.615,,,
NAM,2020,4.5741,52.033,,32.6,31.328068,0.887,6.106065,62.829,22.006416,0.874,,,-0.16363475445283018,0.0,0.633,,,
NAM,2019,4.5711,51.042,,32.1,30.249819,0.888,,63.075,23.20517,0.862,13.5141,,,0.0,0.639,285.0,9.470348,
NAM,2018,4.6392,50.032,53.0,31.3,28.823032,0.875,6.134818,62.5859,22.147043,0.868,13.7367,,,0.0,0.636,285.0,9.581193,
NAM,2017,4.4413,49.005,51.0,30.5,31.817917,0.866,5.82,62.2931,21.84656,0.863,15.2243,,,0.0,0.635,285.0,9.628292,
NAM,2016,4.574,47.961,52.0,29.6,30.16651,0.882,,61.6825,22.638603,0.886,14.9151,,,0.0,0.632,285.0,9.777152,
NAM,2015,4.574,46.9,53.0,28.8,33.501804,0.882,,60.7002,22.241112,0.887,16.2875,,,0.0,0.628,285.0,9.925947,0.5906661
NAM,2011,4.885587,42.637,,,30.022861,0.889,,56.553,20.363401,0.889,16.1368,,,0.0,0.592,285.0,10.257564,
NPL,2022,5.3603,,,,20.652874,0.73,,,13.707307,0.755,,,0.33678251115384616,0.0,,,,
NPL,2021,5.3765,21.008,,13.2,23.005156,0.731,,68.4495,13.565106,0.752,,,0.6300538167307692,0.0,0.602,,,
NPL,2020,5.2689,20.576,,13.6,22.372492,0.745,7.226661,69.2456,12.969758,0.759,,,0.2510065922811321,0.0,0.604,,,
NPL,2019,5.1372,20.153,,12.0,18.139744,0.739,,69.5576,13.12154,0.763,9.77,,,0.0,0.611,1500.0,23.133001,
NPL,2018,4.9127,19.74,31.0,10.3,21.96213,0.767,7.1095786,68.9786,13.377121,0.792,9.69,,,0.0,0.601,1500.0,23.137854,
NPL,2017,4.8804,19.336,31.0,9.6,17.993425,0.794,6.89,68.9099,13.731711,0.822,9.63,,,0.0,0.594,1500.0,23.23475,
NPL,2016,4.962,18.942,29.0,9.6,16.143753,0.78,,68.7758,14.053777,0.798,9.68,,,0.0,0.586,1500.0,23.404219,
NPL,2015,4.793,18.557,27.0,10.4,14.686308,0.776,,67.4562,13.174454,0.783,9.83,,,0.0,0.579,1500.0,22.814993,
NPL,2014,4.514,18.182,29.0,,13.994912,0.76,,68.0855,13.008522,0.778,9.93,,,0.0,0.576,1500.0,23.62845,
NPL,2011,4.474119,17.108,,,11.626247,0.813,,67.313,12.986729,0.832,10.7315,,,0.0,0.553,1500.0,23.700996,
NLD,2022,7.403,,,,,0.953,,,11.535519,0.924,,76.89294,0.2319244584807692,0.0,,,,
NLD,2021,7.4149,92.572,,1.4,40.1583,0.958,,81.6873,10.367669,0.931,,,0.2629108676442308,0.0,0.941,,,
NLD,2020,7.464,92.236,,1.4,40.475815,0.961,11.539022,81.6381,11.57693,0.933,,,0.2528956365283019,0.0,0.939,,,0.2599421
NLD,2019,7.4489,91.876,,1.4,39.737534,0.97,,82.0455,11.1765785,0.94,9.27,,,0.0,0.943,778.0,3.1293,0.29248333
NLD,2018,7.4876,91.49,82.0,1.7,39.27495,0.966,11.760834,81.7741,11.252736,0.945,9.09,,,0.0,0.939,778.0,3.1828907,0.2812108
NLD,2017,7.4413,91.077,82.0,1.5,39.19184,0.97,11.71,81.7291,10.870843,0.944,9.61,,,0.0,0.937,778.0,3.1847901,0.2853582
NLD,2016,7.377,90.635,83.0,1.7,38.91114,0.968,,81.547,10.672478,0.939,9.33,,,0.0,0.933,778.0,3.2281492,0.2817357
NLD,2015,7.339,90.173,84.0,1.5,37.464493,0.968,,81.4821,10.766013,0.939,9.31,,,0.0,0.932,778.0,3.3100996,0.2824158
