code,year,happiness,gdppc,urbanization,corruption,food_insec,tax,indiv_libs,school,life_expect,yearly temp,hri,suicides,family,covid,war,hdi,rain,air_pollution,gini,region,sub-region
GMB,2020,5.051,2042.62028935163,62.582,,27.1,11.063967,0.869,5.3754196,62.6125,28.349976,0.843,,,0.0425718221396226,0.0,0.501,,,0.38757205,Africa,Sub-Saharan Africa
GMB,2019,4.7506,2083.3090583462,61.931,,25.7,10.989713,0.862,,63.7549,27.778671,0.855,9.64,,,0.0,0.503,836.0,16.4783,,Africa,Sub-Saharan Africa
GMB,2018,4.5163,2012.59077029834,61.27,37.0,24.6,10.117346,0.857,5.003186,63.04,27.633589,0.848,9.62,,,0.0,0.495,836.0,16.444458,,Africa,Sub-Saharan Africa
GEO,2022,5.1091,17078.3409616702,,,,,0.858,,,8.708562,0.883,,90.64869,0.3886412996346153,0.0,,,,,Asia,Western Asia
GEO,2021,4.9732,15486.6589806215,59.872,,9.7,22.582039,0.858,,71.694,9.04079,0.896,,,1.1275099,0.0,0.802,,,0.34178618,Asia,Western Asia
GEO,2020,4.8914,13966.3263350166,59.453,,9.5,22.285507,0.875,8.273992,72.7653,9.047071,0.907,,,0.3473642873018868,0.0,0.802,,,0.34465188,Asia,Western Asia
GEO,2019,4.6726,14989.2581602038,59.039,,9.5,24.080158,0.875,,73.4696,9.148981,0.902,7.65,,,0.0,0.81,1026.0,9.599961,0.35900766,Asia,Western Asia
GEO,2018,4.5191,14253.4089858441,58.632,58.0,7.3,23.420256,0.896,9.153195,73.3414,9.816138,0.909,7.85,,,0.0,0.804,1026.0,9.660679,0.36411363,Asia,Western Asia
GEO,2017,4.3405,13589.7073915159,58.231,56.0,7.5,24.30818,0.874,8.88,73.5701,8.56705,0.896,8.07,,,0.0,0.8,1026.0,9.732364,0.37939733,Asia,Western Asia
GEO,2016,4.286,12963.7439586374,57.837,57.0,7.9,24.517523,0.88,,73.5692,8.404973,0.899,9.03,,,0.0,0.794,1026.0,9.857973,0.3663965,Asia,Western Asia
GEO,2015,4.252,12605.1400698178,57.448,52.0,7.0,23.606306,0.851,,73.2972,9.084525,0.889,8.79,,,0.0,0.79,1026.0,9.8580475,0.36503676,Asia,Western Asia
GEO,2014,4.297,12254.1259497562,57.067,52.0,,23.266933,0.804,,73.0993,9.088052,0.822,8.58,98.4193,,0.0,0.784,1026.0,10.052989,0.37554133,Asia,Western Asia
GEO,2011,3.892324,10535.907156318,55.919,,,24.077868,0.763,,72.3902,7.301811,0.727,7.2,,,0.0,0.766,1026.0,11.406917,0.39595714,Asia,Western Asia
DEU,2022,6.8918,53969.625548865,,,,,0.989,,,10.615888,0.953,,87.97746,0.3698175788346154,0.0,,,,,Europe,Western Europe
DEU,2021,7.0341,53395.6480227378,77.544,,1.4,40.899426,0.989,,80.6301,9.241354,0.955,,,0.2367841916865384,0.0,0.942,,,,Europe,Western Europe
DEU,2020,7.1545,51780.0267992323,77.453,,1.1,39.341347,0.989,11.03309,81.1472,10.5413475,0.955,,,0.1396662050294339,0.0,0.944,,,,Europe,Western Europe
DEU,2019,7.0758,53884.3752362418,77.376,,0.7,39.97999,0.991,,81.5584,10.416987,0.962,8.27,,,0.0,0.948,700.0,3.0334759,0.31719428,Europe,Western Europe
DEU,2018,6.985,53431.3928655449,77.312,80.0,0.7,39.814674,0.991,11.264978,81.1717,10.607091,0.961,8.46,,,0.0,0.945,700.0,3.043158,0.3179069,Europe,Western Europe
DEU,2017,6.9647,53071.4555699913,77.261,81.0,0.7,39.083454,0.991,11.74,80.9442,9.709241,0.962,8.34,,,0.0,0.944,700.0,3.0490549,0.31851348,Europe,Western Europe
DEU,2016,6.951,51879.6725937905,77.224,81.0,0.8,39.10739,0.991,,80.8471,9.67803,0.962,8.82,,,0.014575236,0.941,700.0,3.1660867,0.31390682,Europe,Western Europe
DEU,2015,6.994,51159.2974643888,77.2,81.0,1.0,38.60451,0.991,,80.5742,10.070573,0.962,9.0,,,0.0,0.938,700.0,3.3487306,0.31443062,Europe,Western Europe
DEU,2014,6.75,50845.5269954271,77.19,79.0,,38.173004,0.991,,80.9151,10.468682,0.965,9.19,77.7459,,0.0,0.937,700.0,3.5393796,0.30871856,Europe,Western Europe
DEU,2011,6.572111,49757.9241566763,77.16,,,37.511806,0.993,,80.36,9.7985525,0.969,9.25,,,0.0,0.931,700.0,4.281531,0.30668032,Europe,Western Europe
GHA,2022,4.605,5480.32998341512,,,,13.146171,0.878,,,27.497305,0.889,,,0.2281328901923077,0.0,,,,,Africa,Sub-Saharan Africa
GHA,2021,4.872,5420.79216846808,57.985,,6.2,13.287058,0.867,,63.7954,28.110956,0.88,,,0.2161056136538461,0.0,0.632,,,,Africa,Sub-Saharan Africa
GHA,2020,5.0884,5263.52660401553,57.349,,5.6,12.071961,0.905,5.9587283,64.114,27.96108,0.907,,,0.0427583917566037,0.0,0.632,,,,Africa,Sub-Saharan Africa
GHA,2019,5.148,5345.94159228145,56.707,,6.0,12.458404,0.902,,64.7401,28.016249,0.903,10.5411,,,0.0,0.631,1187.0,13.248942,,Africa,Sub-Saharan Africa
GHA,2018,4.9963,5125.24948962186,56.06,41.0,6.2,12.830559,0.893,5.826932,64.122,27.684763,0.912,10.7872,,,0.0,0.62,1187.0,13.276691,,Africa,Sub-Saharan Africa
GHA,2017,4.657,4929.56795405121,55.407,40.0,6.9,12.377537,0.903,5.7,64.0131,27.932528,0.918,11.3105,,,0.0,0.616,1187.0,13.370189,,Africa,Sub-Saharan Africa
GHA,2016,4.12,4662.01147392713,54.749,43.0,6.0,12.122663,0.899,,63.8902,28.025604,0.924,11.7367,,,0.0,0.611,1187.0,13.476835,0.4352088,Africa,Sub-Saharan Africa
GHA,2015,4.276,4616.6194141642,54.086,47.0,5.1,11.540709,0.877,,63.1752,27.727434,0.92,12.0199,,,0.0,0.607,1187.0,13.551547,,Africa,Sub-Saharan Africa
GHA,2014,4.633,4628.90141332145,53.419,48.0,,10.675935,0.92,,63.0447,27.511757,0.922,12.4007,95.86668,,0.0,0.6,1187.0,13.421333,,Africa,Sub-Saharan Africa
GHA,2011,4.704951,4128.56017880333,51.394,,,10.681656,0.929,,61.6517,27.497421,0.939,13.1144,,,0.0,0.585,1187.0,13.291738,,Africa,Sub-Saharan Africa
GRC,2022,5.9309,31704.4256099332,,,,,0.934,,,15.434785,0.893,,94.06371,0.3805412296865385,0.0,,,,,Europe,Southern Europe
GRC,2021,5.9482,29630.9288474715,80.038,,1.5,39.23875,0.94,,80.1106,15.526803,0.886,,,0.4932398430961538,0.0,0.887,,,,Europe,Southern Europe
GRC,2020,5.7226,27009.2072991312,79.715,,1.5,41.31314,0.949,9.964251,80.9092,15.573601,0.916,,,0.1693019785943396,0.0,0.886,,,0.33560613,Europe,Southern Europe
GRC,2019,5.515,29720.1704007204,79.388,,1.7,41.87651,0.938,,81.2489,15.710933,0.92,3.62,,,0.0,0.889,652.0,4.890207,0.33104455,Europe,Southern Europe
GRC,2018,5.2867,29141.1743829385,79.058,45.0,2.3,42.709877,0.939,10.073087,81.3907,15.7956705,0.92,3.65,,,0.0,0.886,652.0,4.899358,0.32891205,Europe,Southern Europe
GRC,2017,5.3579,28604.8609402657,78.724,48.0,3.2,42.296627,0.952,9.77,80.8501,15.200768,0.933,3.79,,,0.0,0.88,652.0,4.9560804,0.34352022,Europe,Southern Europe
GRC,2016,5.227,28239.9192063819,78.387,44.0,3.2,42.059418,0.952,,81.1617,15.527683,0.939,3.42,,,0.0,0.877,652.0,5.1295953,0.3495864,Europe,Southern Europe
GRC,2015,5.033,28260.3866739065,78.046,46.0,2.6,39.760387,0.952,,80.6676,15.161912,0.94,3.78,,,0.0,0.88,652.0,5.490731,0.3600026,Europe,Southern Europe
GRC,2014,4.857,28129.9613244489,77.702,43.0,,39.435555,0.954,,81.007,15.503494,0.941,4.04,,,0.0,0.879,652.0,5.837264,0.35809505,Europe,Southern Europe
GRC,2011,6.132965,30318.4046680383,76.649,,,36.783108,0.958,,80.5469,14.5218935,0.943,3.51,,,0.0,0.865,652.0,6.7584553,0.3484941,Europe,Southern Europe
GTM,2022,6.1503,9162.05278751063,,,,12.206126,0.55,,,23.385323,0.678,,87.30676,0.130551863,0.0,,,,,Americas,Latin America and the Caribbean
GTM,2021,6.2622,8927.30195533989,52.245,,21.1,12.2306185,0.56,,69.2368,23.635073,0.709,,,0.503631646,0.0,0.627,,,,Americas,Latin America and the Caribbean
GTM,2020,6.4345,8389.10673604404,51.836,,20.7,10.780973,0.55,6.29769,71.7969,23.830925,0.717,,,0.1668617539301887,0.0,0.635,,,,Americas,Latin America and the Caribbean
GTM,2019,6.3989,8673.00201631063,51.439,,19.2,11.242561,0.579,,73.1289,23.93965,0.735,6.23,,,0.029228933,0.642,1996.0,10.376927,,Americas,Latin America and the Caribbean
GTM,2018,6.4362,8469.11528803522,51.054,27.0,18.1,11.365301,0.579,6.2009287,72.7257,23.208231,0.731,6.31,,,0.0,0.64,1996.0,10.501586,,Americas,Latin America and the Caribbean
GTM,2017,6.3819,8322.21680991504,50.68,28.0,17.1,9.803417,0.6,6.29,72.5506,23.339088,0.744,6.01,,,0.0,0.64,1996.0,10.746804,,Americas,Latin America and the Caribbean
GTM,2016,6.454,8206.04798668298,50.319,28.0,17.0,11.227133,0.585,,72.3547,23.565092,0.728,6.21,,,0.0,0.639,1996.0,11.050489,,Americas,Latin America and the Caribbean
GTM,2015,6.324,8125.65553391647,49.971,28.0,16.1,11.093184,0.577,,72.103,23.603132,0.723,6.4,,,0.0,0.639,1996.0,11.307589,,Americas,Latin America and the Caribbean
GTM,2014,6.123,7939.37437823934,49.634,32.0,,11.538716,0.576,,71.9638,23.115265,0.721,6.41,,,0.0,0.637,1996.0,11.477784,0.48278588,Americas,Latin America and the Caribbean
GTM,2011,6.276682,7503.67465594417,48.701,,,11.215353,0.57,,71.1769,23.261583,0.719,7.63,,,0.18202095,0.611,1996.0,11.772626,,Americas,Latin America and the Caribbean
GIN,2022,5.0717,2699.12885475889,,,,11.413484,0.241,,,26.19251,0.345,,,0.1209340790134615,0.0,,,,,Africa,Sub-Saharan Africa
GIN,2021,4.8905,2640.34419092978,37.264,,49.5,12.055168,0.264,,58.8922,26.673761,0.375,,,0.2296410454615384,0.0,0.465,,,,Africa,Sub-Saharan Africa
GIN,2020,4.9843,2604.11723403951,36.875,,48.9,12.232301,0.264,4.56822,59.3273,26.610085,0.377,,,0.0676318001377358,0.22718397,0.466,,,,Africa,Sub-Saharan Africa
GIN,2019,4.9493,2545.14020149994,36.5,,49.7,12.848583,0.352,,59.7199,26.42736,0.494,12.3257,,,0.0,0.467,1651.0,16.024248,,Africa,Sub-Saharan Africa
GIN,2018,4.5344,2471.71900224002,36.14,28.0,49.7,12.742509,0.434,4.6119046,59.3491,26.186491,0.554,12.2412,,,0.0,0.462,1651.0,16.108694,0.29591954,Africa,Sub-Saharan Africa
GIN,2017,3.9641,2383.57886733462,35.793,27.0,49.7,13.260668,0.434,4.54,59.1093,26.348297,0.561,12.4731,,,0.0,0.458,1651.0,16.01801,,Africa,Sub-Saharan Africa
GIN,2016,3.507,2217.10930694606,35.46,27.0,47.1,14.178619,0.453,,58.7625,26.214678,0.576,12.7897,,,0.0,0.45,1651.0,16.005932,,Africa,Sub-Saharan Africa
GIN,2015,3.607,2053.11160155314,35.141,25.0,44.3,13.032221,0.434,,58.1336,25.9524,0.569,12.9852,,,0.0,0.44,1651.0,15.806087,,Africa,Sub-Saharan Africa
GIN,2014,3.656,2028.51478090374,34.836,25.0,,13.088474,0.434,,57.8858,25.909698,0.569,12.9658,,,0.0,0.435,1651.0,15.481127,,Africa,Sub-Saharan Africa
GIN,2011,4.170938,1912.81785663076,33.966,,,,0.463,,57.0191,25.904253,0.563,12.784,,,0.23746853,0.42,1651.0,15.75141,,Africa,Sub-Saharan Africa
GUY,2011,5.992826,10394.1532438963,26.4,,,16.84652,0.761,,66.9818,25.28106,0.787,35.3118,,,0.0,0.665,2387.0,7.99013,,Americas,Latin America and the Caribbean
HTI,2020,3.6149,2970.46284530554,57.088,,45.2,5.069702,0.454,6.1498604,64.0518,25.690546,0.662,,,0.0901203787950943,1.4327656,0.54,,,,Americas,Latin America and the Caribbean
HTI,2019,3.7208,3112.29594285181,56.192,,48.8,5.900014,0.444,,64.2546,25.51915,0.688,11.1732,,,0.0,0.543,1440.0,15.827504,,Americas,Latin America and the Caribbean
HTI,2018,3.5969,3209.42962946008,55.278,20.0,,7.375515,0.438,6.1498604,64.0188,25.286062,0.683,11.3724,,,0.64472616,0.541,1440.0,15.946822,,Americas,Latin America and the Caribbean
HTI,2017,3.582,3200.04218273139,54.346,22.0,,7.609946,0.455,6.29,63.8538,25.22376,0.694,11.4465,,,0.0,0.539,1440.0,15.995269,,Americas,Latin America and the Caribbean
HTI,2016,3.603,3165.29569175721,53.396,20.0,,7.824678,0.542,,63.3922,25.381308,0.751,11.6425,,,0.0,0.532,1440.0,15.904656,,Americas,Latin America and the Caribbean
HTI,2015,4.028,3153.11956867416,52.427,17.0,,7.8852777,0.518,,63.2372,25.716509,0.734,11.9741,,,0.0,0.529,1440.0,16.001669,,Americas,Latin America and the Caribbean
HTI,2014,4.518,3154.68399817909,51.444,19.0,,6.972915,0.518,,62.9875,25.39473,0.734,12.0012,71.51454,,0.0,0.525,1440.0,16.010979,,Americas,Latin America and the Caribbean
HTI,2011,3.788652,3058.98691679823,48.492,,,7.4281087,0.521,,61.6227,24.878687,0.751,12.4551,,,0.0,0.512,1440.0,15.529227,,Americas,Latin America and the Caribbean
HND,2022,6.0225,5709.12420809714,,,,,0.732,,,23.79329,0.817,,,0.0980059815076923,0.0,,,,,Americas,Latin America and the Caribbean
HND,2021,6.0221,5572.17698802611,58.982,,23.5,19.203045,0.616,,70.1229,24.099173,0.775,,,0.5416769548076923,0.0,0.621,,,,Americas,Latin America and the Caribbean
HND,2020,5.9192,5028.14510891989,58.359,,17.9,18.683226,0.619,6.133804,71.4619,24.247925,0.794,,,0.2609549681809434,0.0,0.621,,,,Americas,Latin America and the Caribbean
HND,2019,5.9532,5613.66058791544,57.73,,14.6,21.745338,0.626,,72.8811,24.294039,0.784,2.58,,,0.36148816,0.632,1976.0,11.507948,0.48168167,Americas,Latin America and the Caribbean
HND,2018,5.8604,5561.26253321236,57.096,29.0,14.0,22.207254,0.649,6.133804,72.8141,23.57685,0.793,2.6,,,0.0,0.617,1976.0,11.595073,0.48937786,Americas,Latin America and the Caribbean
HND,2017,5.504,5447.69879159062,56.457,29.0,14.1,21.942646,0.61,6.38,72.6918,23.760015,0.738,2.71,,,0.0,0.617,1976.0,11.711678,0.49445528,Americas,Latin America and the Caribbean
HND,2016,5.181,5287.25283047757,55.813,30.0,14.1,22.503538,0.618,,72.5878,24.102747,0.755,2.66,,,0.0,0.618,1976.0,12.057817,0.4981186,Americas,Latin America and the Caribbean
HND,2015,4.871,5180.18669368863,55.165,31.0,14.2,20.823832,0.629,,72.4871,24.08492,0.765,4.57,,,0.0,0.613,1976.0,11.680485,0.49249893,Americas,Latin America and the Caribbean
HND,2014,4.788,5079.70344966707,54.514,29.0,,20.185272,0.657,,72.2594,23.67817,0.784,4.07,,,0.0,0.606,1976.0,11.844893,0.49878585,Americas,Latin America and the Caribbean
HND,2011,5.564011,4874.87358351561,52.543,,,18.345375,0.596,,71.4386,23.475988,0.735,2.59,,,0.0,0.6,1976.0,12.297619,0.5255979,Americas,Latin America and the Caribbean
HKG,2022,5.3085,58478.8815196858,,,,,0.68,,,23.245073,0.615,,78.70481,0.3886036684230769,,,,,,Asia,Eastern Asia
HKG,2021,5.4248,60037.4458768956,100.0,,,,0.705,,85.4734,23.911346,0.62,,,0.0480972067692307,,0.952,,,,Asia,Eastern Asia
HKG,2020,5.4767,55892.1109747094,100.0,,,14.048172,0.788,11.886783,85.1968,23.698135,0.691,,,0.041368920481132,,0.949,,,,Asia,Eastern Asia
HKG,2019,5.5104,59592.0344814547,100.0,,,13.251216,0.852,,85.2735,24.031065,0.731,,,,,0.952,,,,Asia,Eastern Asia
HKG,2018,5.4304,61055.3296945359,100.0,76.0,,13.807434,0.928,12.043218,85.2456,23.314796,0.831,,,,,0.949,,,,Asia,Eastern Asia
HKG,2017,5.4304,59842.2129961658,100.0,77.0,,14.310364,0.942,12.07,84.8988,23.52643,0.849,,,,,0.944,,,,Asia,Eastern Asia
HKG,2016,5.472,58098.4050432038,100.0,77.0,,13.575053,0.95,,84.539,23.233847,0.853,,,,,0.938,,,,Asia,Eastern Asia
HKG,2015,5.458,57214.7041467325,100.0,75.0,,14.36863,0.95,,84.2888,23.7236,0.861,,,,,0.935,,,,Asia,Eastern Asia
HKG,2014,5.474,56358.0490951869,100.0,74.0,,15.461161,0.952,,84.0767,23.122934,0.876,,85.1,,,0.93,,,,Asia,Eastern Asia
HKG,2011,5.423889,53471.8029758358,100.0,,,14.216332,0.971,,83.2321,22.688334,0.903,,,,,0.914,,,,Asia,Eastern Asia
HUN,2022,6.0412,35356.7815310967,,,,,0.895,,,12.367043,0.838,,90.01335,0.2551636941846154,0.0,,,,,Europe,Eastern Europe
HUN,2021,6.0859,33583.7922067349,72.245,,3.0,34.085354,0.894,,74.5301,11.396587,0.835,,,0.7666564569038462,0.0,0.846,,,,Europe,Eastern Europe
HUN,2020,5.9916,31232.1061318869,71.942,,2.1,36.055077,0.887,10.271568,75.7297,11.9521055,0.827,,,0.3723528858867924,0.0,0.849,,,0.29713073,Europe,Eastern Europe
HUN,2019,6.0004,32645.6690083354,71.644,,1.4,36.361378,0.904,,76.4543,12.590183,0.836,11.7749,,,0.0,0.853,589.0,6.5540886,0.29950473,Europe,Eastern Europe
HUN,2018,5.7583,31117.2834136694,71.351,46.0,0.8,36.844635,0.906,10.6924305,76.2039,12.459336,0.842,12.5781,,,0.0,0.849,589.0,6.6532555,0.29612043,Europe,Eastern Europe
HUN,2017,5.62,29496.1684526324,71.062,45.0,0.9,37.868004,0.915,10.74,76.0055,11.533217,0.863,12.6186,,,0.0,0.845,589.0,6.7305217,0.30584124,Europe,Eastern Europe
HUN,2016,5.324,28212.6175586953,70.779,48.0,1.1,39.08223,0.91,,76.1552,11.535907,0.883,13.3416,,,0.0,0.843,589.0,6.8910317,0.30327618,Europe,Eastern Europe
HUN,2015,5.145,27523.6850352056,70.5,51.0,1.4,38.751755,0.91,,75.6517,12.127132,0.884,14.6034,,,0.0,0.838,589.0,7.15928,0.3040823,Europe,Eastern Europe
HUN,2014,4.8,26476.7206732233,70.227,54.0,,38.440845,0.91,,75.8474,12.4180765,0.894,14.9597,,,0.0,0.838,589.0,7.3514953,0.30917662,Europe,Eastern Europe
HUN,2011,4.942787,25001.0893479126,69.358,,,36.459373,0.931,,74.9232,11.230236,0.915,18.9487,,,0.0,0.83,589.0,7.8962736,0.29158342,Europe,Eastern Europe
ISL,2022,7.5296,55567.4262074613,,,,,0.978,,,1.7226888,0.954,,95.27486,0.2499471830576923,0.0,,,,,Europe,Northern Europe
ISL,2021,7.5575,53135.9430988607,93.944,,1.6,35.125137,0.978,,82.6782,1.8962787,0.955,,,0.006606755775,0.0,0.959,,,,Europe,Northern Europe
ISL,2020,7.5539,51684.3929195909,93.898,,1.3,36.354153,0.977,10.718311,82.5755,1.5840219,0.961,,,-0.0248271101320754,0.0,0.957,,,,Europe,Northern Europe
ISL,2019,7.5045,56615.2931135976,93.855,,1.5,35.11914,0.978,,82.4042,2.0690873,0.958,11.1504,,,0.0,0.96,1940.0,0.90118796,,Europe,Northern Europe
ISL,2018,7.4936,56816.5563287223,93.813,76.0,1.5,36.456608,0.98,10.705074,82.7703,2.1566577,0.963,10.118,,,0.0,0.959,1940.0,0.9133323,,Europe,Northern Europe
ISL,2017,7.4952,55638.4819999486,93.773,77.0,1.5,37.13022,0.98,10.65,82.5352,2.6768057,0.963,11.6645,,,0.0,0.954,1940.0,0.8722209,0.2613158,Europe,Northern Europe
ISL,2016,7.504,54665.7540324483,93.735,78.0,1.7,50.285667,0.977,,82.03,2.8428175,0.955,12.2644,,,0.0,0.948,1940.0,0.91085416,0.27241105,Europe,Northern Europe
ISL,2015,7.501,52142.9233802418,93.7,79.0,1.7,35.13871,0.977,,82.3508,1.442192,0.957,13.1691,,,0.0,0.945,1940.0,0.9545123,0.26787972,Europe,Northern Europe
ISL,2014,7.561,50450.7324907944,93.667,79.0,,37.110714,0.977,,82.6133,2.9624188,0.957,14.3706,,,0.0,0.938,1940.0,1.0326526,0.27800417,Europe,Northern Europe
ISL,2011,6.888284,48186.1585757835,93.587,,,33.19733,0.98,,82.178,1.8693911,0.963,10.6851,,,0.0,0.912,1940.0,1.2651,0.26830798,Europe,Northern Europe
IND,2022,4.0358,7112.03939594585,,,,17.050694,0.617,,,24.436861,0.569,,,0.3210684278846154,0.025261557,,,,,Asia,Southern Asia
IND,2021,3.7771,6677.18503049456,35.393,,,17.6451,0.655,,67.2398,24.260527,0.616,,,0.7274218836538462,0.033533115,0.633,,,0.34214914,Asia,Southern Asia
IND,2020,3.8189,6172.04238600145,34.926,,,16.176228,0.628,7.1021705,70.1499,24.162699,0.56,,,0.2068614368245283,0.053853262,0.642,,,0.3477095,Asia,Southern Asia
IND,2019,3.5733,6617.12986827963,34.472,,,16.978771,0.636,,70.9098,24.450226,0.572,12.9087,,,0.051695015,0.645,1083.0,18.097055,0.3502112,Asia,Southern Asia
IND,2018,4.0152,6436.15340203879,34.03,41.0,,17.02165,0.676,6.9247475,70.7095,24.487158,0.628,12.8753,,,0.06698304,0.645,1083.0,18.124367,0.34584644,Asia,Southern Asia
IND,2017,4.1898,6112.06664981487,33.6,40.0,,17.552008,0.671,5.78,70.4672,24.68384,0.627,12.4847,,,0.06446631,0.644,1083.0,18.151548,0.3593948,Asia,Southern Asia
IND,2016,4.315,5789.67806551014,33.182,40.0,,17.367844,0.688,,70.1167,24.822533,0.644,12.6014,,,0.055280138,0.639,1083.0,18.337732,0.34772223,Asia,Southern Asia
IND,2015,4.404,5411.8755881967,32.777,38.0,,16.82615,0.704,,69.6363,24.44102,0.672,12.9173,,,0.04255909,0.629,1083.0,18.483778,0.34705412,Asia,Southern Asia
IND,2014,4.565,5071.04708387161,32.384,38.0,,16.340727,0.729,,69.0736,24.162348,0.73,13.4931,94.92399,,0.056531038,0.619,1083.0,18.511972,,Asia,Southern Asia
IND,2011,4.974501,4374.23227150159,31.276,,,17.419283,0.706,,67.359,24.010786,0.741,15.5038,,,0.054865487,0.588,1083.0,17.81704,0.35712585,Asia,Southern Asia
IDN,2022,5.2769,12409.758854952,,,,10.387953,0.733,,,25.424917,0.768,,98.03461,0.3248622309615384,0.016696833,,,,0.37919053,Asia,South-eastern Asia
IDN,2021,5.2396,11859.4363229526,57.29,,0.5,9.116608,0.683,,67.5703,25.479849,0.725,,,0.6381851798076923,0.01862992,0.705,,,0.3791565,Asia,South-eastern Asia
IDN,2020,5.3445,11515.6807436154,56.641,,0.5,8.322539,0.684,7.8277683,68.8077,25.664156,0.718,,,0.0348609983018867,0.0,0.709,,,0.37605485,Asia,South-eastern Asia
IDN,2019,5.2856,11857.7891170417,55.985,,0.5,9.75995,0.766,,70.5184,25.568316,0.751,2.55,,,0.0,0.716,2702.0,10.366579,0.37610123,Asia,South-eastern Asia
IDN,2018,5.1924,11397.4314013759,55.325,38.0,0.8,10.249326,0.77,7.93458,70.3375,25.438095,0.767,2.56,,,0.009360952,0.71,2702.0,10.419385,0.38410378,Asia,South-eastern Asia
IDN,2017,5.0926,10941.9209510231,54.659,37.0,0.9,9.889625,0.772,7.93,69.9356,25.43463,0.777,2.58,,,0.0,0.704,2702.0,10.497788,0.38785264,Asia,South-eastern Asia
IDN,2016,5.262,10519.2950589966,53.989,37.0,0.9,10.362904,0.784,,69.7976,25.770647,0.795,2.58,,,0.0,0.699,2702.0,10.887362,0.39300278,Asia,South-eastern Asia
IDN,2015,5.314,10121.8409246605,53.313,36.0,0.7,10.754554,0.794,,69.6989,25.458052,0.809,2.57,,,0.0,0.695,2702.0,11.302943,0.4039737,Asia,South-eastern Asia
IDN,2014,5.399,9759.02520719293,52.635,34.0,,10.851466,0.753,,69.5333,25.349672,0.787,2.62,,,0.0,0.687,2702.0,11.541631,0.40175667,Asia,South-eastern Asia
IDN,2011,5.158751,8610.52884835933,50.595,,,11.159347,0.78,,68.8228,25.103308,0.802,2.85,,,0.0,0.671,2702.0,12.19055,0.4045815,Asia,South-eastern Asia
IRN,2022,4.8763,15461.079338719,,,,,0.306,,,19.529398,0.22,,93.92928,0.0862939131258653,0.40654737,,,,,Asia,Southern Asia
IRN,2021,4.8879,15004.6879711363,76.345,,7.4,,0.381,,73.8749,19.742842,0.283,,,0.4318512182346153,0.05231825,0.774,,,,Asia,Southern Asia
IRN,2020,4.7212,14432.36271404,75.874,,7.7,,0.438,8.192462,74.832,18.339033,0.304,,,0.3639464615094339,0.2760906,0.777,,,,Asia,Southern Asia
IRN,2019,4.6724,14084.3535121898,75.391,,8.7,,0.419,,76.1031,18.738632,0.282,5.13,,,0.34771878,0.783,228.0,11.015157,0.4093597,Asia,Southern Asia
IRN,2018,4.548,14691.1844623114,74.898,28.0,8.4,,0.42,8.192462,76.195,19.461063,0.291,5.49,,,0.19038151,0.787,228.0,11.039798,0.420033,Asia,Southern Asia
IRN,2017,4.7066,15163.292311303,74.394,30.0,8.7,,0.43,8.07,75.9712,19.02077,0.294,5.8,,,0.034317464,0.789,228.0,11.135227,0.4080294,Asia,Southern Asia
IRN,2016,4.692,14968.595046498,73.88,29.0,9.3,7.0409436,0.437,,75.6,19.174356,0.303,5.92,,,0.08402733,0.786,228.0,11.279598,0.39965197,Asia,Southern Asia
IRN,2015,4.813,14010.8582615974,73.358,27.0,9.5,6.545289,0.441,,75.1239,19.068127,0.299,5.96,,,0.0,0.776,228.0,11.322828,0.39471003,Asia,Southern Asia
IRN,2014,4.686,14538.5218696862,72.83,27.0,,,0.442,,74.7825,18.399992,0.296,6.06,,,0.0,0.773,228.0,11.237478,0.38783294,Asia,Southern Asia
IRN,2011,5.149403,15302.2019356122,71.2,,,,0.382,,73.6786,18.380724,0.235,6.14,,,0.28686336,0.754,228.0,11.141117,,Asia,Southern Asia
IRQ,2022,4.9409,9199.02069369123,,,,,0.354,,,23.951868,0.448,,97.25,0.0785811087096153,1.8406098,,,,,Asia,Western Asia
IRQ,2021,4.9409,8786.58235232007,71.119,,,,0.34,,70.3779,24.52271,0.409,,,0.3194964864230769,2.276403,0.686,,,,Asia,Western Asia
IRQ,2020,4.8541,8848.11845678013,70.893,,,,0.296,4.0308604,69.1228,23.817064,0.369,,,0.2746297256113207,2.140659,0.679,,,,Asia,Western Asia
IRQ,2019,4.7848,10299.3162888988,70.678,,,,0.315,,71.5764,23.443155,0.397,4.74,,,2.2495687,0.696,216.0,14.995286,,Asia,Western Asia
IRQ,2018,4.4372,9995.04951307618,70.473,18.0,,,0.362,4.004375,71.5143,24.037582,0.462,4.88,,,3.6781824,0.692,216.0,15.034159,,Asia,Western Asia
IRQ,2017,4.4556,9976.85494186285,70.278,18.0,,,0.336,4.0,70.4126,23.690142,0.428,5.17,,,28.85832,0.685,216.0,14.028981,,Asia,Western Asia
